"customer_id","first_name","last_name","email","phone","gender","created_at"
627,Olivia,James,customer1384@example.com,+1-555-1384,F,"2024-08-01 00:00:00"
628,Olivia,Walker,customer384@example.com,+1-555-0384,F,"2026-02-02 00:00:00"
629,Daniel,James,customer1385@example.com,+1-555-1385,M,"2024-08-18 00:00:00"
630,Daniel,Walker,customer385@example.com,+1-555-0385,M,"2026-02-19 00:00:00"
631,Sophia,James,customer1386@example.com,+1-555-1386,F,"2024-09-04 00:00:00"
632,Sophia,Walker,customer386@example.com,+1-555-0386,F,"2026-03-08 00:00:00"
633,Alexander,James,customer1387@example.com,+1-555-1387,M,"2024-09-21 00:00:00"
634,Alexander,Walker,customer387@example.com,+1-555-0387,M,"2026-03-25 00:00:00"
635,Mia,James,customer1388@example.com,+1-555-1388,F,"2024-10-08 00:00:00"
636,Mia,Walker,customer388@example.com,+1-555-0388,F,"2026-04-11 00:00:00"
637,William,James,customer1389@example.com,+1-555-1389,M,"2024-10-25 00:00:00"
638,William,Walker,customer389@example.com,+1-555-0389,M,"2026-04-28 00:00:00"
639,Charlotte,James,customer1390@example.com,+1-555-1390,Other,"2024-11-11 00:00:00"
640,Charlotte,Walker,customer390@example.com,+1-555-0390,Other,"2026-05-15 00:00:00"
641,Thomas,Gray,customer1371@example.com,+1-555-1371,M,"2023-12-24 00:00:00"
642,Thomas,Lewis,customer371@example.com,+1-555-0371,M,"2025-06-26 00:00:00"
643,Amelia,Gray,customer1372@example.com,+1-555-1372,F,"2024-01-10 00:00:00"
644,Amelia,Lewis,customer372@example.com,+1-555-0372,F,"2025-07-13 00:00:00"
645,Benjamin,Gray,customer1373@example.com,+1-555-1373,M,"2024-01-27 00:00:00"
646,Benjamin,Lewis,customer373@example.com,+1-555-0373,M,"2025-07-30 00:00:00"
647,Isabella,Gray,customer1374@example.com,+1-555-1374,F,"2024-02-13 00:00:00"
648,Isabella,Lewis,customer374@example.com,+1-555-0374,F,"2025-08-16 00:00:00"
649,Henry,Gray,customer1375@example.com,+1-555-1375,M,"2024-03-01 00:00:00"
650,Henry,Lewis,customer375@example.com,+1-555-0375,M,"2025-09-02 00:00:00"
651,Emily,Gray,customer1376@example.com,+1-555-1376,F,"2024-03-18 00:00:00"
652,Emily,Lewis,customer376@example.com,+1-555-0376,F,"2025-09-19 00:00:00"
653,Lucas,Gray,customer1377@example.com,+1-555-1377,M,"2024-04-04 00:00:00"
654,Lucas,Lewis,customer377@example.com,+1-555-0377,M,"2025-10-06 00:00:00"
655,Ella,Gray,customer1378@example.com,+1-555-1378,F,"2024-04-21 00:00:00"
656,Ella,Lewis,customer378@example.com,+1-555-0378,F,"2025-10-23 00:00:00"
657,Jack,Gray,customer1379@example.com,+1-555-1379,M,"2024-05-08 00:00:00"
658,Jack,Lewis,customer379@example.com,+1-555-0379,M,"2025-11-09 00:00:00"
659,Grace,Gray,customer1380@example.com,+1-555-1380,Other,"2024-05-25 00:00:00"
660,Grace,Lewis,customer380@example.com,+1-555-0380,Other,"2025-11-26 00:00:00"
661,James,Gray,customer1361@example.com,+1-555-1361,M,"2023-07-07 00:00:00"
662,James,Lewis,customer361@example.com,+1-555-0361,M,"2025-01-07 00:00:00"
663,Emma,Gray,customer1362@example.com,+1-555-1362,F,"2023-07-24 00:00:00"
664,Emma,Lewis,customer362@example.com,+1-555-0362,F,"2025-01-24 00:00:00"
665,Michael,Gray,customer1363@example.com,+1-555-1363,M,"2023-08-10 00:00:00"
666,Michael,Lewis,customer363@example.com,+1-555-0363,M,"2025-02-10 00:00:00"
667,Olivia,Gray,customer1364@example.com,+1-555-1364,F,"2023-08-27 00:00:00"
668,Olivia,Lewis,customer364@example.com,+1-555-0364,F,"2025-02-27 00:00:00"
669,Daniel,Gray,customer1365@example.com,+1-555-1365,M,"2023-09-13 00:00:00"
670,Daniel,Lewis,customer365@example.com,+1-555-0365,M,"2025-03-16 00:00:00"
671,Sophia,Gray,customer1366@example.com,+1-555-1366,F,"2023-09-30 00:00:00"
672,Sophia,Lewis,customer366@example.com,+1-555-0366,F,"2025-04-02 00:00:00"
673,Alexander,Gray,customer1367@example.com,+1-555-1367,M,"2023-10-17 00:00:00"
674,Alexander,Lewis,customer367@example.com,+1-555-0367,M,"2025-04-19 00:00:00"
675,Mia,Gray,customer1368@example.com,+1-555-1368,F,"2023-11-03 00:00:00"
676,Mia,Lewis,customer368@example.com,+1-555-0368,F,"2025-05-06 00:00:00"
677,William,Gray,customer1369@example.com,+1-555-1369,M,"2023-11-20 00:00:00"
678,William,Lewis,customer369@example.com,+1-555-0369,M,"2025-05-23 00:00:00"
679,Charlotte,Gray,customer1370@example.com,+1-555-1370,Other,"2023-12-07 00:00:00"
680,Charlotte,Lewis,customer370@example.com,+1-555-0370,Other,"2025-06-09 00:00:00"
681,Thomas,Bennett,customer1351@example.com,+1-555-1351,M,"2023-01-18 00:00:00"
682,Thomas,Clark,customer351@example.com,+1-555-0351,M,"2024-07-21 00:00:00"
683,Amelia,Bennett,customer1352@example.com,+1-555-1352,F,"2023-02-04 00:00:00"
684,Amelia,Clark,customer352@example.com,+1-555-0352,F,"2024-08-07 00:00:00"
685,Benjamin,Bennett,customer1353@example.com,+1-555-1353,M,"2023-02-21 00:00:00"
686,Benjamin,Clark,customer353@example.com,+1-555-0353,M,"2024-08-24 00:00:00"
687,Isabella,Bennett,customer1354@example.com,+1-555-1354,F,"2023-03-10 00:00:00"
688,Isabella,Clark,customer354@example.com,+1-555-0354,F,"2024-09-10 00:00:00"
689,Henry,Bennett,customer1355@example.com,+1-555-1355,M,"2023-03-27 00:00:00"
690,Henry,Clark,customer355@example.com,+1-555-0355,M,"2024-09-27 00:00:00"
691,Emily,Bennett,customer1356@example.com,+1-555-1356,F,"2023-04-13 00:00:00"
692,Emily,Clark,customer356@example.com,+1-555-0356,F,"2024-10-14 00:00:00"
693,Lucas,Bennett,customer1357@example.com,+1-555-1357,M,"2023-04-30 00:00:00"
694,Lucas,Clark,customer357@example.com,+1-555-0357,M,"2024-10-31 00:00:00"
695,Ella,Bennett,customer1358@example.com,+1-555-1358,F,"2023-05-17 00:00:00"
696,Ella,Clark,customer358@example.com,+1-555-0358,F,"2024-11-17 00:00:00"
697,Jack,Bennett,customer1359@example.com,+1-555-1359,M,"2023-06-03 00:00:00"
698,Jack,Clark,customer359@example.com,+1-555-0359,M,"2024-12-04 00:00:00"
699,Grace,Bennett,customer1360@example.com,+1-555-1360,Other,"2023-06-20 00:00:00"
700,Grace,Clark,customer360@example.com,+1-555-0360,Other,"2024-12-21 00:00:00"
701,James,Bennett,customer1341@example.com,+1-555-1341,M,"2026-04-12 00:00:00"
702,James,Clark,customer341@example.com,+1-555-0341,M,"2024-02-02 00:00:00"
703,Emma,Bennett,customer1342@example.com,+1-555-1342,F,"2026-04-29 00:00:00"
704,Emma,Clark,customer342@example.com,+1-555-0342,F,"2024-02-19 00:00:00"
705,Michael,Bennett,customer1343@example.com,+1-555-1343,M,"2026-05-16 00:00:00"
706,Michael,Clark,customer343@example.com,+1-555-0343,M,"2024-03-07 00:00:00"
707,Olivia,Bennett,customer1344@example.com,+1-555-1344,F,"2026-06-02 00:00:00"
708,Olivia,Clark,customer344@example.com,+1-555-0344,F,"2024-03-24 00:00:00"
709,Daniel,Bennett,customer1345@example.com,+1-555-1345,M,"2026-06-19 00:00:00"
710,Daniel,Clark,customer345@example.com,+1-555-0345,M,"2024-04-10 00:00:00"
711,Sophia,Bennett,customer1346@example.com,+1-555-1346,F,"2026-07-06 00:00:00"
712,Sophia,Clark,customer346@example.com,+1-555-0346,F,"2024-04-27 00:00:00"
713,Alexander,Bennett,customer1347@example.com,+1-555-1347,M,"2026-07-23 00:00:00"
714,Alexander,Clark,customer347@example.com,+1-555-0347,M,"2024-05-14 00:00:00"
715,Mia,Bennett,customer1348@example.com,+1-555-1348,F,"2026-08-09 00:00:00"
716,Mia,Clark,customer348@example.com,+1-555-0348,F,"2024-05-31 00:00:00"
717,William,Bennett,customer1349@example.com,+1-555-1349,M,"2026-08-26 00:00:00"
718,William,Clark,customer349@example.com,+1-555-0349,M,"2024-06-17 00:00:00"
719,Charlotte,Bennett,customer1350@example.com,+1-555-1350,Other,"2023-01-01 00:00:00"
720,Charlotte,Clark,customer350@example.com,+1-555-0350,Other,"2024-07-04 00:00:00"
721,Thomas,Brooks,customer1331@example.com,+1-555-1331,M,"2025-10-24 00:00:00"
722,Thomas,Harris,customer331@example.com,+1-555-0331,M,"2023-08-16 00:00:00"
723,Amelia,Brooks,customer1332@example.com,+1-555-1332,F,"2025-11-10 00:00:00"
724,Amelia,Harris,customer332@example.com,+1-555-0332,F,"2023-09-02 00:00:00"
725,Benjamin,Brooks,customer1333@example.com,+1-555-1333,M,"2025-11-27 00:00:00"
726,Benjamin,Harris,customer333@example.com,+1-555-0333,M,"2023-09-19 00:00:00"
727,Isabella,Brooks,customer1334@example.com,+1-555-1334,F,"2025-12-14 00:00:00"
728,Isabella,Harris,customer334@example.com,+1-555-0334,F,"2023-10-06 00:00:00"
729,Henry,Brooks,customer1335@example.com,+1-555-1335,M,"2025-12-31 00:00:00"
730,Henry,Harris,customer335@example.com,+1-555-0335,M,"2023-10-23 00:00:00"
731,Emily,Brooks,customer1336@example.com,+1-555-1336,F,"2026-01-17 00:00:00"
732,Emily,Harris,customer336@example.com,+1-555-0336,F,"2023-11-09 00:00:00"
733,Lucas,Brooks,customer1337@example.com,+1-555-1337,M,"2026-02-03 00:00:00"
734,Lucas,Harris,customer337@example.com,+1-555-0337,M,"2023-11-26 00:00:00"
735,Ella,Brooks,customer1338@example.com,+1-555-1338,F,"2026-02-20 00:00:00"
736,Ella,Harris,customer338@example.com,+1-555-0338,F,"2023-12-13 00:00:00"
737,Jack,Brooks,customer1339@example.com,+1-555-1339,M,"2026-03-09 00:00:00"
738,Jack,Harris,customer339@example.com,+1-555-0339,M,"2023-12-30 00:00:00"
739,Grace,Brooks,customer1340@example.com,+1-555-1340,Other,"2026-03-26 00:00:00"
740,Grace,Harris,customer340@example.com,+1-555-0340,Other,"2024-01-16 00:00:00"
741,James,Brooks,customer1321@example.com,+1-555-1321,M,"2025-05-07 00:00:00"
742,James,Harris,customer321@example.com,+1-555-0321,M,"2023-02-27 00:00:00"
743,Emma,Brooks,customer1322@example.com,+1-555-1322,F,"2025-05-24 00:00:00"
744,Emma,Harris,customer322@example.com,+1-555-0322,F,"2023-03-16 00:00:00"
745,Michael,Brooks,customer1323@example.com,+1-555-1323,M,"2025-06-10 00:00:00"
746,Michael,Harris,customer323@example.com,+1-555-0323,M,"2023-04-02 00:00:00"
747,Olivia,Brooks,customer1324@example.com,+1-555-1324,F,"2025-06-27 00:00:00"
748,Olivia,Harris,customer324@example.com,+1-555-0324,F,"2023-04-19 00:00:00"
749,Daniel,Brooks,customer1325@example.com,+1-555-1325,M,"2025-07-14 00:00:00"
750,Daniel,Harris,customer325@example.com,+1-555-0325,M,"2023-05-06 00:00:00"
751,Sophia,Brooks,customer1326@example.com,+1-555-1326,F,"2025-07-31 00:00:00"
752,Sophia,Harris,customer326@example.com,+1-555-0326,F,"2023-05-23 00:00:00"
753,Alexander,Brooks,customer1327@example.com,+1-555-1327,M,"2025-08-17 00:00:00"
754,Alexander,Harris,customer327@example.com,+1-555-0327,M,"2023-06-09 00:00:00"
755,Mia,Brooks,customer1328@example.com,+1-555-1328,F,"2025-09-03 00:00:00"
756,Mia,Harris,customer328@example.com,+1-555-0328,F,"2023-06-26 00:00:00"
757,William,Brooks,customer1329@example.com,+1-555-1329,M,"2025-09-20 00:00:00"
758,William,Harris,customer329@example.com,+1-555-0329,M,"2023-07-13 00:00:00"
759,Charlotte,Brooks,customer1330@example.com,+1-555-1330,Other,"2025-10-07 00:00:00"
760,Charlotte,Harris,customer330@example.com,+1-555-0330,Other,"2023-07-30 00:00:00"
761,Thomas,Watson,customer1311@example.com,+1-555-1311,M,"2024-11-18 00:00:00"
762,Thomas,White,customer311@example.com,+1-555-0311,M,"2026-05-22 00:00:00"
763,Amelia,Watson,customer1312@example.com,+1-555-1312,F,"2024-12-05 00:00:00"
764,Amelia,White,customer312@example.com,+1-555-0312,F,"2026-06-08 00:00:00"
765,Benjamin,Watson,customer1313@example.com,+1-555-1313,M,"2024-12-22 00:00:00"
766,Benjamin,White,customer313@example.com,+1-555-0313,M,"2026-06-25 00:00:00"
767,Isabella,Watson,customer1314@example.com,+1-555-1314,F,"2025-01-08 00:00:00"
768,Isabella,White,customer314@example.com,+1-555-0314,F,"2026-07-12 00:00:00"
769,Henry,Watson,customer1315@example.com,+1-555-1315,M,"2025-01-25 00:00:00"
770,Henry,White,customer315@example.com,+1-555-0315,M,"2026-07-29 00:00:00"
771,Emily,Watson,customer1316@example.com,+1-555-1316,F,"2025-02-11 00:00:00"
772,Emily,White,customer316@example.com,+1-555-0316,F,"2026-08-15 00:00:00"
773,Lucas,Watson,customer1317@example.com,+1-555-1317,M,"2025-02-28 00:00:00"
774,Lucas,White,customer317@example.com,+1-555-0317,M,"2026-09-01 00:00:00"
775,Ella,Watson,customer1318@example.com,+1-555-1318,F,"2025-03-17 00:00:00"
776,Ella,White,customer318@example.com,+1-555-0318,F,"2023-01-07 00:00:00"
777,Jack,Watson,customer1319@example.com,+1-555-1319,M,"2025-04-03 00:00:00"
778,Jack,White,customer319@example.com,+1-555-0319,M,"2023-01-24 00:00:00"
779,Grace,Watson,customer1320@example.com,+1-555-1320,Other,"2025-04-20 00:00:00"
780,Grace,White,customer320@example.com,+1-555-0320,Other,"2023-02-10 00:00:00"
781,James,Watson,customer1301@example.com,+1-555-1301,M,"2024-06-01 00:00:00"
782,James,White,customer301@example.com,+1-555-0301,M,"2025-12-03 00:00:00"
783,Emma,Watson,customer1302@example.com,+1-555-1302,F,"2024-06-18 00:00:00"
784,Emma,White,customer302@example.com,+1-555-0302,F,"2025-12-20 00:00:00"
785,Michael,Watson,customer1303@example.com,+1-555-1303,M,"2024-07-05 00:00:00"
786,Michael,White,customer303@example.com,+1-555-0303,M,"2026-01-06 00:00:00"
787,Olivia,Watson,customer1304@example.com,+1-555-1304,F,"2024-07-22 00:00:00"
788,Olivia,White,customer304@example.com,+1-555-0304,F,"2026-01-23 00:00:00"
789,Daniel,Watson,customer1305@example.com,+1-555-1305,M,"2024-08-08 00:00:00"
790,Daniel,White,customer305@example.com,+1-555-0305,M,"2026-02-09 00:00:00"
791,Sophia,Watson,customer1306@example.com,+1-555-1306,F,"2024-08-25 00:00:00"
792,Sophia,White,customer306@example.com,+1-555-0306,F,"2026-02-26 00:00:00"
793,Alexander,Watson,customer1307@example.com,+1-555-1307,M,"2024-09-11 00:00:00"
794,Alexander,White,customer307@example.com,+1-555-0307,M,"2026-03-15 00:00:00"
795,Mia,Watson,customer1308@example.com,+1-555-1308,F,"2024-09-28 00:00:00"
796,Mia,White,customer308@example.com,+1-555-0308,F,"2026-04-01 00:00:00"
797,William,Watson,customer1309@example.com,+1-555-1309,M,"2024-10-15 00:00:00"
798,William,White,customer309@example.com,+1-555-0309,M,"2026-04-18 00:00:00"
799,Charlotte,Watson,customer1310@example.com,+1-555-1310,Other,"2024-11-01 00:00:00"
800,Charlotte,White,customer310@example.com,+1-555-0310,Other,"2026-05-05 00:00:00"
801,Thomas,Myers,customer1491@example.com,+1-555-1491,M,"2025-11-13 00:00:00"
802,Thomas,Wright,customer491@example.com,+1-555-0491,M,"2023-09-05 00:00:00"
803,Amelia,Myers,customer1492@example.com,+1-555-1492,F,"2025-11-30 00:00:00"
804,Amelia,Wright,customer492@example.com,+1-555-0492,F,"2023-09-22 00:00:00"
805,Benjamin,Myers,customer1493@example.com,+1-555-1493,M,"2025-12-17 00:00:00"
806,Benjamin,Wright,customer493@example.com,+1-555-0493,M,"2023-10-09 00:00:00"
807,Isabella,Myers,customer1494@example.com,+1-555-1494,F,"2026-01-03 00:00:00"
808,Isabella,Wright,customer494@example.com,+1-555-0494,F,"2023-10-26 00:00:00"
809,Henry,Myers,customer1495@example.com,+1-555-1495,M,"2026-01-20 00:00:00"
810,Henry,Wright,customer495@example.com,+1-555-0495,M,"2023-11-12 00:00:00"
811,Emily,Myers,customer1496@example.com,+1-555-1496,F,"2026-02-06 00:00:00"
812,Emily,Wright,customer496@example.com,+1-555-0496,F,"2023-11-29 00:00:00"
813,Lucas,Myers,customer1497@example.com,+1-555-1497,M,"2026-02-23 00:00:00"
814,Lucas,Wright,customer497@example.com,+1-555-0497,M,"2023-12-16 00:00:00"
815,Ella,Myers,customer1498@example.com,+1-555-1498,F,"2026-03-12 00:00:00"
816,Ella,Wright,customer498@example.com,+1-555-0498,F,"2024-01-02 00:00:00"
817,Jack,Myers,customer1499@example.com,+1-555-1499,M,"2026-03-29 00:00:00"
818,Jack,Wright,customer499@example.com,+1-555-0499,M,"2024-01-19 00:00:00"
819,Grace,Myers,customer1500@example.com,+1-555-1500,Other,"2026-04-15 00:00:00"
820,Grace,Wright,customer500@example.com,+1-555-0500,Other,"2024-02-05 00:00:00"
821,James,Myers,customer1481@example.com,+1-555-1481,M,"2025-05-27 00:00:00"
822,James,Wright,customer481@example.com,+1-555-0481,M,"2023-03-19 00:00:00"
823,Emma,Myers,customer1482@example.com,+1-555-1482,F,"2025-06-13 00:00:00"
824,Emma,Wright,customer482@example.com,+1-555-0482,F,"2023-04-05 00:00:00"
825,Michael,Myers,customer1483@example.com,+1-555-1483,M,"2025-06-30 00:00:00"
826,Michael,Wright,customer483@example.com,+1-555-0483,M,"2023-04-22 00:00:00"
827,Olivia,Myers,customer1484@example.com,+1-555-1484,F,"2025-07-17 00:00:00"
828,Olivia,Wright,customer484@example.com,+1-555-0484,F,"2023-05-09 00:00:00"
829,Daniel,Myers,customer1485@example.com,+1-555-1485,M,"2025-08-03 00:00:00"
830,Daniel,Wright,customer485@example.com,+1-555-0485,M,"2023-05-26 00:00:00"
831,Sophia,Myers,customer1486@example.com,+1-555-1486,F,"2025-08-20 00:00:00"
832,Sophia,Wright,customer486@example.com,+1-555-0486,F,"2023-06-12 00:00:00"
833,Alexander,Myers,customer1487@example.com,+1-555-1487,M,"2025-09-06 00:00:00"
834,Alexander,Wright,customer487@example.com,+1-555-0487,M,"2023-06-29 00:00:00"
835,Mia,Myers,customer1488@example.com,+1-555-1488,F,"2025-09-23 00:00:00"
836,Mia,Wright,customer488@example.com,+1-555-0488,F,"2023-07-16 00:00:00"
837,William,Myers,customer1489@example.com,+1-555-1489,M,"2025-10-10 00:00:00"
838,William,Wright,customer489@example.com,+1-555-0489,M,"2023-08-02 00:00:00"
839,Charlotte,Myers,customer1490@example.com,+1-555-1490,Other,"2025-10-27 00:00:00"
840,Charlotte,Wright,customer490@example.com,+1-555-0490,Other,"2023-08-19 00:00:00"
841,Thomas,Price,customer1471@example.com,+1-555-1471,M,"2024-12-08 00:00:00"
842,Thomas,King,customer471@example.com,+1-555-0471,M,"2026-06-11 00:00:00"
843,Amelia,Price,customer1472@example.com,+1-555-1472,F,"2024-12-25 00:00:00"
844,Amelia,King,customer472@example.com,+1-555-0472,F,"2026-06-28 00:00:00"
845,Benjamin,Price,customer1473@example.com,+1-555-1473,M,"2025-01-11 00:00:00"
846,Benjamin,King,customer473@example.com,+1-555-0473,M,"2026-07-15 00:00:00"
847,Isabella,Price,customer1474@example.com,+1-555-1474,F,"2025-01-28 00:00:00"
848,Isabella,King,customer474@example.com,+1-555-0474,F,"2026-08-01 00:00:00"
849,Henry,Price,customer1475@example.com,+1-555-1475,M,"2025-02-14 00:00:00"
850,Henry,King,customer475@example.com,+1-555-0475,M,"2026-08-18 00:00:00"
851,Emily,Price,customer1476@example.com,+1-555-1476,F,"2025-03-03 00:00:00"
852,Emily,King,customer476@example.com,+1-555-0476,F,"2026-09-04 00:00:00"
853,Lucas,Price,customer1477@example.com,+1-555-1477,M,"2025-03-20 00:00:00"
854,Lucas,King,customer477@example.com,+1-555-0477,M,"2023-01-10 00:00:00"
855,Ella,Price,customer1478@example.com,+1-555-1478,F,"2025-04-06 00:00:00"
856,Ella,King,customer478@example.com,+1-555-0478,F,"2023-01-27 00:00:00"
857,Jack,Price,customer1479@example.com,+1-555-1479,M,"2025-04-23 00:00:00"
858,Jack,King,customer479@example.com,+1-555-0479,M,"2023-02-13 00:00:00"
859,Grace,Price,customer1480@example.com,+1-555-1480,Other,"2025-05-10 00:00:00"
860,Grace,King,customer480@example.com,+1-555-0480,Other,"2023-03-02 00:00:00"
861,James,Price,customer1461@example.com,+1-555-1461,M,"2024-06-21 00:00:00"
862,James,King,customer461@example.com,+1-555-0461,M,"2025-12-23 00:00:00"
863,Emma,Price,customer1462@example.com,+1-555-1462,F,"2024-07-08 00:00:00"
864,Emma,King,customer462@example.com,+1-555-0462,F,"2026-01-09 00:00:00"
865,Michael,Price,customer1463@example.com,+1-555-1463,M,"2024-07-25 00:00:00"
866,Michael,King,customer463@example.com,+1-555-0463,M,"2026-01-26 00:00:00"
867,Olivia,Price,customer1464@example.com,+1-555-1464,F,"2024-08-11 00:00:00"
868,Olivia,King,customer464@example.com,+1-555-0464,F,"2026-02-12 00:00:00"
869,Daniel,Price,customer1465@example.com,+1-555-1465,M,"2024-08-28 00:00:00"
870,Daniel,King,customer465@example.com,+1-555-0465,M,"2026-03-01 00:00:00"
871,Sophia,Price,customer1466@example.com,+1-555-1466,F,"2024-09-14 00:00:00"
872,Sophia,King,customer466@example.com,+1-555-0466,F,"2026-03-18 00:00:00"
873,Alexander,Price,customer1467@example.com,+1-555-1467,M,"2024-10-01 00:00:00"
874,Alexander,King,customer467@example.com,+1-555-0467,M,"2026-04-04 00:00:00"
875,Mia,Price,customer1468@example.com,+1-555-1468,F,"2024-10-18 00:00:00"
876,Mia,King,customer468@example.com,+1-555-0468,F,"2026-04-21 00:00:00"
877,William,Price,customer1469@example.com,+1-555-1469,M,"2024-11-04 00:00:00"
878,William,King,customer469@example.com,+1-555-0469,M,"2026-05-08 00:00:00"
879,Charlotte,Price,customer1470@example.com,+1-555-1470,Other,"2024-11-21 00:00:00"
880,Charlotte,King,customer470@example.com,+1-555-0470,Other,"2026-05-25 00:00:00"
881,Thomas,Hughes,customer1451@example.com,+1-555-1451,M,"2024-01-03 00:00:00"
882,Thomas,Young,customer451@example.com,+1-555-0451,M,"2025-07-06 00:00:00"
883,Amelia,Hughes,customer1452@example.com,+1-555-1452,F,"2024-01-20 00:00:00"
884,Amelia,Young,customer452@example.com,+1-555-0452,F,"2025-07-23 00:00:00"
885,Benjamin,Hughes,customer1453@example.com,+1-555-1453,M,"2024-02-06 00:00:00"
886,Benjamin,Young,customer453@example.com,+1-555-0453,M,"2025-08-09 00:00:00"
887,Isabella,Hughes,customer1454@example.com,+1-555-1454,F,"2024-02-23 00:00:00"
888,Isabella,Young,customer454@example.com,+1-555-0454,F,"2025-08-26 00:00:00"
889,Henry,Hughes,customer1455@example.com,+1-555-1455,M,"2024-03-11 00:00:00"
890,Henry,Young,customer455@example.com,+1-555-0455,M,"2025-09-12 00:00:00"
891,Emily,Hughes,customer1456@example.com,+1-555-1456,F,"2024-03-28 00:00:00"
892,Emily,Young,customer456@example.com,+1-555-0456,F,"2025-09-29 00:00:00"
893,Lucas,Hughes,customer1457@example.com,+1-555-1457,M,"2024-04-14 00:00:00"
894,Lucas,Young,customer457@example.com,+1-555-0457,M,"2025-10-16 00:00:00"
895,Ella,Hughes,customer1458@example.com,+1-555-1458,F,"2024-05-01 00:00:00"
896,Ella,Young,customer458@example.com,+1-555-0458,F,"2025-11-02 00:00:00"
897,Jack,Hughes,customer1459@example.com,+1-555-1459,M,"2024-05-18 00:00:00"
898,Jack,Young,customer459@example.com,+1-555-0459,M,"2025-11-19 00:00:00"
899,Grace,Hughes,customer1460@example.com,+1-555-1460,Other,"2024-06-04 00:00:00"
900,Grace,Young,customer460@example.com,+1-555-0460,Other,"2025-12-06 00:00:00"
901,James,Hughes,customer1441@example.com,+1-555-1441,M,"2023-07-17 00:00:00"
902,James,Young,customer441@example.com,+1-555-0441,M,"2025-01-17 00:00:00"
903,Emma,Hughes,customer1442@example.com,+1-555-1442,F,"2023-08-03 00:00:00"
904,Emma,Young,customer442@example.com,+1-555-0442,F,"2025-02-03 00:00:00"
905,Michael,Hughes,customer1443@example.com,+1-555-1443,M,"2023-08-20 00:00:00"
906,Michael,Young,customer443@example.com,+1-555-0443,M,"2025-02-20 00:00:00"
907,Olivia,Hughes,customer1444@example.com,+1-555-1444,F,"2023-09-06 00:00:00"
908,Olivia,Young,customer444@example.com,+1-555-0444,F,"2025-03-09 00:00:00"
909,Daniel,Hughes,customer1445@example.com,+1-555-1445,M,"2023-09-23 00:00:00"
910,Daniel,Young,customer445@example.com,+1-555-0445,M,"2025-03-26 00:00:00"
911,Sophia,Hughes,customer1446@example.com,+1-555-1446,F,"2023-10-10 00:00:00"
912,Sophia,Young,customer446@example.com,+1-555-0446,F,"2025-04-12 00:00:00"
913,Alexander,Hughes,customer1447@example.com,+1-555-1447,M,"2023-10-27 00:00:00"
914,Alexander,Young,customer447@example.com,+1-555-0447,M,"2025-04-29 00:00:00"
915,Mia,Hughes,customer1448@example.com,+1-555-1448,F,"2023-11-13 00:00:00"
916,Mia,Young,customer448@example.com,+1-555-0448,F,"2025-05-16 00:00:00"
917,William,Hughes,customer1449@example.com,+1-555-1449,M,"2023-11-30 00:00:00"
918,William,Young,customer449@example.com,+1-555-0449,M,"2025-06-02 00:00:00"
919,Charlotte,Hughes,customer1450@example.com,+1-555-1450,Other,"2023-12-17 00:00:00"
920,Charlotte,Young,customer450@example.com,+1-555-0450,Other,"2025-06-19 00:00:00"
921,Thomas,Cruz,customer1431@example.com,+1-555-1431,M,"2023-01-28 00:00:00"
922,Thomas,Allen,customer431@example.com,+1-555-0431,M,"2024-07-31 00:00:00"
923,Amelia,Cruz,customer1432@example.com,+1-555-1432,F,"2023-02-14 00:00:00"
924,Amelia,Allen,customer432@example.com,+1-555-0432,F,"2024-08-17 00:00:00"
925,Benjamin,Cruz,customer1433@example.com,+1-555-1433,M,"2023-03-03 00:00:00"
926,Benjamin,Allen,customer433@example.com,+1-555-0433,M,"2024-09-03 00:00:00"
927,Isabella,Cruz,customer1434@example.com,+1-555-1434,F,"2023-03-20 00:00:00"
928,Isabella,Allen,customer434@example.com,+1-555-0434,F,"2024-09-20 00:00:00"
929,Henry,Cruz,customer1435@example.com,+1-555-1435,M,"2023-04-06 00:00:00"
930,Henry,Allen,customer435@example.com,+1-555-0435,M,"2024-10-07 00:00:00"
931,Emily,Cruz,customer1436@example.com,+1-555-1436,F,"2023-04-23 00:00:00"
932,Emily,Allen,customer436@example.com,+1-555-0436,F,"2024-10-24 00:00:00"
933,Lucas,Cruz,customer1437@example.com,+1-555-1437,M,"2023-05-10 00:00:00"
934,Lucas,Allen,customer437@example.com,+1-555-0437,M,"2024-11-10 00:00:00"
935,Ella,Cruz,customer1438@example.com,+1-555-1438,F,"2023-05-27 00:00:00"
936,Ella,Allen,customer438@example.com,+1-555-0438,F,"2024-11-27 00:00:00"
937,Jack,Cruz,customer1439@example.com,+1-555-1439,M,"2023-06-13 00:00:00"
938,Jack,Allen,customer439@example.com,+1-555-0439,M,"2024-12-14 00:00:00"
939,Grace,Cruz,customer1440@example.com,+1-555-1440,Other,"2023-06-30 00:00:00"
940,Grace,Allen,customer440@example.com,+1-555-0440,Other,"2024-12-31 00:00:00"
941,James,Cruz,customer1421@example.com,+1-555-1421,M,"2026-04-22 00:00:00"
942,James,Allen,customer421@example.com,+1-555-0421,M,"2024-02-12 00:00:00"
943,Emma,Cruz,customer1422@example.com,+1-555-1422,F,"2026-05-09 00:00:00"
944,Emma,Allen,customer422@example.com,+1-555-0422,F,"2024-02-29 00:00:00"
